date,ticker,sector,open,high,low,close,volume,is_anomaly
2026-05-08,POL,Oil & Gas Exploration,663.47,663.47,656.79,657.58,170874,f
2026-05-11,POL,Oil & Gas Exploration,657.1,660.95,654.0,658.41,62274,f
2026-05-12,POL,Oil & Gas Exploration,658.4,660.0,656.51,657.28,36825,f
2026-05-13,POL,Oil & Gas Exploration,655.1,660.0,654.5,659.62,168427,f
2026-05-14,POL,Oil & Gas Exploration,656.16,660.0,656.16,656.76,74852,f
2026-05-15,POL,Oil & Gas Exploration,656.0,662.0,655.16,660.51,97823,f
2026-05-18,POL,Oil & Gas Exploration,660.0,660.0,655.0,655.66,99627,f
2026-05-19,POL,Oil & Gas Exploration,655.0,662.62,655.0,659.72,91566,f
2026-05-20,POL,Oil & Gas Exploration,661.0,661.0,656.6,659.01,81007,f
2026-05-21,POL,Oil & Gas Exploration,659.01,663.74,657.0,658.63,167285,f
2026-05-22,POL,Oil & Gas Exploration,660.99,660.99,657.0,657.95,295785,f
2026-05-25,POL,Oil & Gas Exploration,661.99,662.74,657.3,659.82,257990,f
2026-05-29,POL,Oil & Gas Exploration,660.0,667.02,659.33,664.18,148353,f
2026-06-01,POL,Oil & Gas Exploration,664.18,671.45,663.2,667.52,125311,f
2026-06-02,POL,Oil & Gas Exploration,667.0,673.0,667.0,670.92,152339,f
2026-06-03,POL,Oil & Gas Exploration,671.0,672.25,667.07,671.28,112526,f
2026-06-04,POL,Oil & Gas Exploration,672.0,675.0,671.5,674.87,81212,f
2026-06-05,POL,Oil & Gas Exploration,676.5,679.9,674.5,676.54,128130,f
2026-06-08,POL,Oil & Gas Exploration,670.0,676.99,665.03,674.84,63722,f
2026-06-09,POL,Oil & Gas Exploration,675.0,677.0,673.16,675.05,80979,f
2026-06-10,POL,Oil & Gas Exploration,675.05,682.9,673.25,679.87,233172,f
2026-06-11,POL,Oil & Gas Exploration,677.0,694.89,677.0,692.59,334297,f
2026-06-12,POL,Oil & Gas Exploration,694.82,705.0,694.81,697.3,392394,f
2026-06-15,POL,Oil & Gas Exploration,703.75,710.0,695.0,699.48,352223,f
2026-06-16,POL,Oil & Gas Exploration,702.0,704.0,695.0,700.26,104234,f
2026-06-17,POL,Oil & Gas Exploration,704.0,704.0,695.3,698.1,89989,f
2026-06-18,POL,Oil & Gas Exploration,700.0,701.0,695.85,698.93,170803,f
2026-06-19,POL,Oil & Gas Exploration,697.6,700.0,683.03,693.77,99109,f
2026-06-22,POL,Oil & Gas Exploration,695.0,699.0,685.0,687.08,94430,f
2026-06-23,POL,Oil & Gas Exploration,691.0,696.0,684.0,689.72,224233,f
2026-06-24,POL,Oil & Gas Exploration,691.12,695.0,687.0,691.99,183372,f
2026-06-29,POL,Oil & Gas Exploration,693.0,705.9,692.0,692.82,306920,f
2026-06-30,POL,Oil & Gas Exploration,695.0,698.0,686.88,687.91,161748,f
2026-07-01,POL,Oil & Gas Exploration,687.0,693.0,686.0,687.9,160000,f
2026-07-02,POL,Oil & Gas Exploration,692.0,692.0,685.03,685.61,152251,f
2026-07-03,POL,Oil & Gas Exploration,687.0,687.0,683.85,685.8,112344,f
2026-07-06,POL,Oil & Gas Exploration,685.8,688.0,683.05,685.05,321617,f
2026-07-07,POL,Oil & Gas Exploration,687.0,690.0,684.2,685.22,141271,f
2026-07-08,POL,Oil & Gas Exploration,685.0,689.0,682.0,683.42,172060,f
2026-07-09,POL,Oil & Gas Exploration,679.99,684.0,678.5,682.8,127512,f
2026-07-10,POL,Oil & Gas Exploration,682.0,686.0,681.0,682.49,338493,f
2026-07-13,POL,Oil & Gas Exploration,680.01,684.9,679.01,679.72,96455,f
2026-07-14,POL,Oil & Gas Exploration,679.5,679.5,674.0,675.53,182948,f
2026-07-15,POL,Oil & Gas Exploration,675.5,681.0,675.5,676.06,102089,f
2026-07-16,POL,Oil & Gas Exploration,678.87,683.97,678.87,682.67,79451,f
2026-07-17,POL,Oil & Gas Exploration,680.26,682.48,678.01,679.21,123537,f
2026-07-20,POL,Oil & Gas Exploration,678.25,682.74,674.66,682.24,37631,f
2026-07-21,POL,Oil & Gas Exploration,682.24,688.0,682.24,683.91,84204,f
2026-07-22,POL,Oil & Gas Exploration,683.91,687.99,675.0,675.75,219152,f
2026-07-23,POL,Oil & Gas Exploration,677.49,680.97,671.0,672.12,97568,f
2026-07-24,POL,Oil & Gas Exploration,672.1,675.0,668.2,670.02,130346,f
2026-07-27,POL,Oil & Gas Exploration,679.8,684.5,676.0,682.24,90176,f
2026-07-28,POL,Oil & Gas Exploration,685.95,687.5,682.25,684.19,103303,f
2026-07-29,POL,Oil & Gas Exploration,683.0,686.0,682.0,685.41,75016,f
2026-07-30,POL,Oil & Gas Exploration,680.0,686.0,680.0,683.0,99390,f
2026-07-31,POL,Oil & Gas Exploration,683.0,693.0,683.0,686.98,163661,f
2026-08-03,POL,Oil & Gas Exploration,690.0,694.0,687.0,687.97,135900,f
2026-08-04,POL,Oil & Gas Exploration,692.7,692.7,687.01,688.01,261886,f
2026-08-05,POL,Oil & Gas Exploration,690.1,692.0,687.6,688.27,214870,f
2026-08-06,POL,Oil & Gas Exploration,690.0,692.8,688.0,689.72,315522,f
2026-08-07,POL,Oil & Gas Exploration,691.49,693.5,687.5,688.63,459007,f
2026-08-10,POL,Oil & Gas Exploration,691.87,699.0,691.87,695.02,337115,f
2026-08-11,POL,Oil & Gas Exploration,695.0,705.0,694.5,700.88,755727,f
2026-08-12,POL,Oil & Gas Exploration,695.01,728.0,695.01,724.4,913117,f
2026-08-13,POL,Oil & Gas Exploration,730.0,730.0,710.01,716.34,344685,f
2026-08-17,POL,Oil & Gas Exploration,722.49,722.5,716.8,721.7,293780,f
2026-08-18,POL,Oil & Gas Exploration,722.0,723.0,715.05,717.39,182526,f
2026-08-19,POL,Oil & Gas Exploration,716.0,721.88,712.5,715.12,196704,f
2026-08-20,POL,Oil & Gas Exploration,715.12,720.09,714.3,718.04,204478,f
2026-08-21,POL,Oil & Gas Exploration,719.98,719.98,709.0,717.8,378874,f
2026-08-24,POL,Oil & Gas Exploration,724.99,726.0,715.0,719.41,530713,f
2026-08-25,POL,Oil & Gas Exploration,723.9,724.99,717.0,722.89,214891,f
2026-08-27,POL,Oil & Gas Exploration,748.0,765.0,745.0,747.47,1261270,f
2026-08-28,POL,Oil & Gas Exploration,750.0,750.99,738.5,739.4,439594,f
2023-01-02,PPL,Oil & Gas Exploration,69.0,73.25,69.0,71.37,14956006,f
2023-01-03,PPL,Oil & Gas Exploration,71.75,72.49,70.11,71.33,6624462,f
2023-01-04,PPL,Oil & Gas Exploration,72.0,72.3,69.85,70.06,4196964,f
2023-01-05,PPL,Oil & Gas Exploration,71.0,73.05,70.95,71.32,4499228,f
2023-01-06,PPL,Oil & Gas Exploration,71.6,76.66,71.1,76.05,10549556,f
2023-01-09,PPL,Oil & Gas Exploration,75.99,80.2,75.7,78.99,13970997,f
2023-01-10,PPL,Oil & Gas Exploration,81.0,81.9,76.3,78.23,9194984,f
2023-01-11,PPL,Oil & Gas Exploration,79.5,83.25,77.11,82.12,17774824,f
2023-01-12,PPL,Oil & Gas Exploration,83.25,84.15,81.13,81.68,8125800,f
2023-01-13,PPL,Oil & Gas Exploration,80.1,81.0,75.7,76.11,12902307,f
2023-01-16,PPL,Oil & Gas Exploration,75.7,75.7,71.51,73.14,6851446,f
2023-01-17,PPL,Oil & Gas Exploration,73.3,74.35,67.66,68.3,8640440,f
2023-01-18,PPL,Oil & Gas Exploration,68.3,70.5,66.25,69.86,6111954,f
2023-01-19,PPL,Oil & Gas Exploration,71.0,74.9,70.0,74.08,13642897,f
2023-01-20,PPL,Oil & Gas Exploration,74.0,76.25,72.5,72.92,8309230,f
2023-01-23,PPL,Oil & Gas Exploration,73.98,75.0,73.0,74.55,3852102,f
2023-01-24,PPL,Oil & Gas Exploration,74.5,79.5,74.5,78.15,13159970,f
2023-01-25,PPL,Oil & Gas Exploration,79.4,82.0,78.8,80.17,13282160,f
2023-01-26,PPL,Oil & Gas Exploration,80.75,81.78,78.81,80.26,7806490,f
2023-01-27,PPL,Oil & Gas Exploration,80.99,81.0,77.7,78.65,4523330,f
2023-01-30,PPL,Oil & Gas Exploration,79.65,80.0,75.55,76.26,5115060,f
2023-01-31,PPL,Oil & Gas Exploration,76.5,78.55,74.8,77.53,10194870,f
2023-02-01,PPL,Oil & Gas Exploration,78.24,80.9,76.12,76.63,9469438,f
2023-02-02,PPL,Oil & Gas Exploration,76.0,76.0,72.8,75.35,12289269,f
2023-02-03,PPL,Oil & Gas Exploration,75.5,75.9,73.9,74.56,3499066,f
2023-02-06,PPL,Oil & Gas Exploration,78.61,80.15,76.1,80.15,21833048,f
2023-02-07,PPL,Oil & Gas Exploration,83.0,85.6,80.25,81.12,31774289,f
2023-02-08,PPL,Oil & Gas Exploration,79.86,81.7,77.86,80.05,15889192,f
2023-02-09,PPL,Oil & Gas Exploration,81.5,85.0,80.71,83.84,16183849,f
2023-02-10,PPL,Oil & Gas Exploration,81.7,86.0,79.05,80.01,28035187,f
2023-02-13,PPL,Oil & Gas Exploration,79.0,81.9,77.91,79.99,12576392,f
2023-02-14,PPL,Oil & Gas Exploration,80.79,81.18,76.2,76.81,9660375,f
2023-02-15,PPL,Oil & Gas Exploration,76.5,78.17,75.91,77.54,5666093,f
2023-02-16,PPL,Oil & Gas Exploration,78.48,78.48,74.8,75.31,4152160,f
2023-02-17,PPL,Oil & Gas Exploration,75.47,75.95,73.81,75.18,3573598,f
2023-02-20,PPL,Oil & Gas Exploration,75.24,75.28,70.9,71.19,2746458,f
2023-02-21,PPL,Oil & Gas Exploration,72.48,72.48,71.4,71.89,1568994,f
2023-02-22,PPL,Oil & Gas Exploration,72.1,72.2,70.39,70.53,2807642,f
2023-02-23,PPL,Oil & Gas Exploration,70.0,70.0,67.51,67.83,4693330,f
2023-02-24,PPL,Oil & Gas Exploration,67.76,68.2,66.51,66.64,4157159,f
2023-02-27,PPL,Oil & Gas Exploration,66.62,67.4,65.0,65.77,2823739,f
2023-02-28,PPL,Oil & Gas Exploration,65.4,66.0,62.15,62.93,3540130,f
2023-03-01,PPL,Oil & Gas Exploration,62.7,62.98,60.46,61.89,4620269,f
2023-03-02,PPL,Oil & Gas Exploration,61.89,63.75,61.7,62.96,3486999,f
2023-03-03,PPL,Oil & Gas Exploration,61.66,67.68,61.55,67.68,6421254,f
2023-03-06,PPL,Oil & Gas Exploration,69.1,71.99,68.5,70.11,8005520,f
2023-03-07,PPL,Oil & Gas Exploration,71.0,71.48,68.55,69.11,4447315,f
2023-03-08,PPL,Oil & Gas Exploration,69.11,71.0,68.99,69.78,4500256,f
2023-03-09,PPL,Oil & Gas Exploration,70.5,70.73,70.03,70.41,2349244,f
2023-03-10,PPL,Oil & Gas Exploration,69.99,70.2,68.6,68.73,1598135,f
2023-03-13,PPL,Oil & Gas Exploration,70.99,73.5,70.5,72.91,10936425,f
2023-03-14,PPL,Oil & Gas Exploration,72.6,72.75,71.0,71.73,4891548,f
2023-03-15,PPL,Oil & Gas Exploration,71.11,72.25,70.76,71.11,1789547,f
2023-03-16,PPL,Oil & Gas Exploration,71.3,72.27,70.0,70.25,2018877,f
2023-03-17,PPL,Oil & Gas Exploration,70.25,70.25,68.72,69.18,2123583,f
2023-03-20,PPL,Oil & Gas Exploration,68.99,69.18,66.45,66.65,2752846,f
2023-03-21,PPL,Oil & Gas Exploration,66.9,69.18,66.51,68.35,4089371,f
2023-03-22,PPL,Oil & Gas Exploration,68.45,68.98,66.0,66.27,1683067,f
2023-03-24,PPL,Oil & Gas Exploration,66.2,66.2,64.45,64.81,556505,f
2023-03-27,PPL,Oil & Gas Exploration,65.6,65.6,63.9,64.08,736689,f
2023-03-28,PPL,Oil & Gas Exploration,64.29,65.0,63.5,63.71,1264561,f
2023-03-29,PPL,Oil & Gas Exploration,64.15,64.15,62.35,62.6,1488495,f
2023-03-30,PPL,Oil & Gas Exploration,63.05,64.15,63.05,63.72,2371780,f
2023-03-31,PPL,Oil & Gas Exploration,63.58,65.8,62.86,63.96,3139173,f
2023-04-03,PPL,Oil & Gas Exploration,63.89,64.77,63.3,64.38,2713355,f
2023-04-04,PPL,Oil & Gas Exploration,64.65,64.65,62.2,63.02,6695989,f
2023-04-05,PPL,Oil & Gas Exploration,63.8,64.05,62.5,63.16,3048626,f
2023-04-06,PPL,Oil & Gas Exploration,63.97,67.89,63.55,67.88,13574597,f
2023-04-07,PPL,Oil & Gas Exploration,68.5,69.3,65.3,66.07,5591512,f
2023-04-10,PPL,Oil & Gas Exploration,65.59,66.39,64.73,65.05,1906457,f
2023-04-11,PPL,Oil & Gas Exploration,65.0,65.25,63.9,64.85,2006499,f
2023-04-12,PPL,Oil & Gas Exploration,64.4,67.4,64.4,66.98,3773429,f
2023-04-13,PPL,Oil & Gas Exploration,67.99,68.75,66.75,67.22,3957408,f
2023-04-17,PPL,Oil & Gas Exploration,67.73,68.44,66.9,67.17,1698788,f
2023-04-18,PPL,Oil & Gas Exploration,67.0,67.86,66.5,67.33,2240434,f
2023-04-19,PPL,Oil & Gas Exploration,67.5,67.9,67.05,67.41,2938415,f
2023-04-20,PPL,Oil & Gas Exploration,68.0,68.48,67.1,68.2,2273610,f
2023-04-26,PPL,Oil & Gas Exploration,68.6,69.1,67.86,68.12,3113351,f
2023-04-27,PPL,Oil & Gas Exploration,67.9,68.21,66.8,67.45,2429262,f
2023-04-28,PPL,Oil & Gas Exploration,67.45,67.7,66.5,66.58,2022385,f
2023-05-02,PPL,Oil & Gas Exploration,66.58,66.98,65.5,65.66,1227511,f
2023-05-03,PPL,Oil & Gas Exploration,65.42,66.0,64.91,65.38,3661628,f
2023-05-04,PPL,Oil & Gas Exploration,65.6,65.7,64.22,64.39,1308027,f
2023-05-05,PPL,Oil & Gas Exploration,64.39,65.88,64.05,64.77,3983059,f
2023-05-08,PPL,Oil & Gas Exploration,65.09,65.15,63.01,63.29,1567777,f
2023-05-09,PPL,Oil & Gas Exploration,63.29,63.29,61.1,61.7,3287415,f
2023-05-10,PPL,Oil & Gas Exploration,61.3,62.29,60.51,60.72,2252281,f
2023-05-11,PPL,Oil & Gas Exploration,61.0,61.75,60.53,61.08,1457004,f
2023-05-12,PPL,Oil & Gas Exploration,62.0,62.0,59.85,60.49,2822108,f
2023-05-15,PPL,Oil & Gas Exploration,60.25,60.25,59.1,59.28,4325898,f
2023-05-16,PPL,Oil & Gas Exploration,60.0,61.38,59.6,60.87,8147822,f
2023-05-17,PPL,Oil & Gas Exploration,60.88,61.4,59.5,59.59,2885966,f
2023-05-18,PPL,Oil & Gas Exploration,59.59,59.99,58.8,59.06,2779634,f
2023-05-19,PPL,Oil & Gas Exploration,59.0,60.91,58.9,60.29,4526257,f
2023-05-22,PPL,Oil & Gas Exploration,60.49,60.49,58.7,58.83,2331028,f
2023-05-23,PPL,Oil & Gas Exploration,58.85,58.99,58.02,58.21,1247254,f
2023-05-24,PPL,Oil & Gas Exploration,58.48,59.18,58.05,58.35,1384652,f
2023-05-25,PPL,Oil & Gas Exploration,58.5,59.3,58.2,58.6,2574212,f
2023-05-26,PPL,Oil & Gas Exploration,58.49,58.77,56.69,56.82,3488612,f
2023-05-29,PPL,Oil & Gas Exploration,57.0,58.2,56.99,57.09,2750008,f
2023-05-30,PPL,Oil & Gas Exploration,57.25,59.33,57.25,58.52,4947319,f
2023-05-31,PPL,Oil & Gas Exploration,58.57,58.97,57.5,57.6,1976085,f
2023-06-01,PPL,Oil & Gas Exploration,57.7,58.87,57.3,58.07,1626005,f
2023-06-02,PPL,Oil & Gas Exploration,57.8,58.3,57.8,58.06,821029,f
2023-06-05,PPL,Oil & Gas Exploration,58.05,61.89,58.05,61.57,9434106,f
2023-06-06,PPL,Oil & Gas Exploration,61.9,63.18,61.05,61.28,10796581,f
2023-06-07,PPL,Oil & Gas Exploration,61.44,61.92,60.75,61.46,2375871,f
2023-06-08,PPL,Oil & Gas Exploration,61.25,62.62,60.35,60.54,3945300,f
2023-06-09,PPL,Oil & Gas Exploration,60.5,62.1,60.5,61.58,3751614,f
2023-06-12,PPL,Oil & Gas Exploration,62.0,62.0,59.8,60.1,2173607,f
2023-06-13,PPL,Oil & Gas Exploration,60.0,60.7,59.52,60.18,1655102,f
2023-06-14,PPL,Oil & Gas Exploration,60.4,60.6,60.0,60.05,1073014,f
2023-06-15,PPL,Oil & Gas Exploration,59.91,60.34,58.8,58.91,1110002,f
2023-06-16,PPL,Oil & Gas Exploration,59.0,59.79,58.35,58.5,1604432,f
2023-06-19,PPL,Oil & Gas Exploration,58.98,58.98,55.9,56.3,3360751,f
2023-06-20,PPL,Oil & Gas Exploration,56.1,57.8,56.0,57.5,5667316,f
2023-06-21,PPL,Oil & Gas Exploration,57.5,58.4,56.55,56.76,2398710,f
2023-06-22,PPL,Oil & Gas Exploration,56.76,57.3,56.06,56.36,1792169,f
2023-06-23,PPL,Oil & Gas Exploration,56.3,56.94,56.09,56.38,1489698,f
2023-06-26,PPL,Oil & Gas Exploration,58.0,59.3,57.55,58.79,6339034,f
2023-06-27,PPL,Oil & Gas Exploration,58.45,60.15,58.15,59.14,7545699,f
2023-07-03,PPL,Oil & Gas Exploration,63.58,63.58,63.58,63.58,762271,f
2023-07-04,PPL,Oil & Gas Exploration,68.0,68.0,65.1,65.67,14413155,f
2023-07-05,PPL,Oil & Gas Exploration,65.16,66.89,64.31,65.03,6083458,f
2023-07-06,PPL,Oil & Gas Exploration,65.0,68.0,64.85,67.24,14126634,f
2023-07-07,PPL,Oil & Gas Exploration,67.49,67.6,66.19,66.66,2651136,f
2023-07-10,PPL,Oil & Gas Exploration,66.8,67.5,66.03,66.39,5121219,f
2023-07-11,PPL,Oil & Gas Exploration,66.99,68.7,66.2,68.0,7295326,f
2023-07-12,PPL,Oil & Gas Exploration,68.97,70.15,68.41,69.49,12591221,f
2023-07-13,PPL,Oil & Gas Exploration,70.25,71.48,69.12,69.57,10306114,f
2023-07-14,PPL,Oil & Gas Exploration,69.4,69.85,68.1,68.33,2206447,f
2023-07-17,PPL,Oil & Gas Exploration,68.55,69.15,68.0,68.35,3601497,f
2023-07-18,PPL,Oil & Gas Exploration,68.5,68.6,66.8,67.06,2670286,f
2023-07-19,PPL,Oil & Gas Exploration,67.4,69.52,67.3,68.66,8961317,f
2023-07-20,PPL,Oil & Gas Exploration,69.19,71.48,68.99,70.97,11323426,f
2023-07-21,PPL,Oil & Gas Exploration,71.39,71.8,69.8,69.91,4796930,f
2023-07-24,PPL,Oil & Gas Exploration,70.0,70.49,69.2,69.73,2523215,f
2023-07-25,PPL,Oil & Gas Exploration,69.62,71.2,69.38,70.54,5958770,f
2023-07-26,PPL,Oil & Gas Exploration,70.64,70.71,69.73,69.86,2706309,f
2023-07-27,PPL,Oil & Gas Exploration,70.17,74.95,70.15,72.73,20567547,f
2023-07-31,PPL,Oil & Gas Exploration,74.1,78.08,74.0,77.6,24102714,f
2023-08-01,PPL,Oil & Gas Exploration,79.0,79.0,76.02,76.21,7148147,f
2023-08-02,PPL,Oil & Gas Exploration,76.21,78.45,75.76,77.97,16067758,f
2023-08-03,PPL,Oil & Gas Exploration,78.0,78.89,75.8,76.26,11564548,f
2023-08-04,PPL,Oil & Gas Exploration,75.51,77.1,75.51,76.38,8324141,f
2023-08-07,PPL,Oil & Gas Exploration,77.5,79.74,74.0,74.97,15328254,f
2023-08-08,PPL,Oil & Gas Exploration,74.0,74.0,69.4,69.72,15271642,f
2023-08-09,PPL,Oil & Gas Exploration,69.72,74.95,69.03,73.84,22796703,f
2023-08-10,PPL,Oil & Gas Exploration,75.4,75.71,70.01,70.67,13162106,f
2023-08-11,PPL,Oil & Gas Exploration,71.0,74.7,71.0,72.87,15365570,f
2023-08-15,PPL,Oil & Gas Exploration,72.97,75.37,71.82,74.06,13586629,f
2023-08-16,PPL,Oil & Gas Exploration,74.0,74.8,72.71,72.9,6077616,f
2023-08-17,PPL,Oil & Gas Exploration,72.9,74.5,72.2,74.23,7307763,f
2023-08-18,PPL,Oil & Gas Exploration,74.95,79.38,74.9,76.15,27990154,f
2023-08-21,PPL,Oil & Gas Exploration,76.0,76.3,74.16,74.43,6101632,f
2023-08-22,PPL,Oil & Gas Exploration,74.56,76.7,74.3,75.83,6484045,f
2023-08-23,PPL,Oil & Gas Exploration,76.25,76.78,74.7,76.24,8827889,f
2023-08-24,PPL,Oil & Gas Exploration,76.95,77.3,75.66,75.92,10213573,f
2023-08-25,PPL,Oil & Gas Exploration,75.92,75.92,74.5,75.15,2992875,f
2023-08-28,PPL,Oil & Gas Exploration,75.01,75.01,73.2,73.43,3787006,f
2023-08-29,PPL,Oil & Gas Exploration,73.5,73.5,70.63,71.24,8315062,f
2023-08-30,PPL,Oil & Gas Exploration,70.51,71.79,68.7,69.62,7881605,f
2023-08-31,PPL,Oil & Gas Exploration,69.85,70.44,64.4,66.05,12267446,f
2023-09-01,PPL,Oil & Gas Exploration,66.0,67.95,65.41,67.59,5284440,f
2023-09-04,PPL,Oil & Gas Exploration,68.0,69.25,67.6,68.9,3426833,f
2023-09-05,PPL,Oil & Gas Exploration,69.49,69.49,67.01,67.42,3642368,f
2023-09-06,PPL,Oil & Gas Exploration,67.5,69.7,67.11,68.69,3929670,f
2023-09-07,PPL,Oil & Gas Exploration,68.6,71.85,68.4,69.98,13140382,f
2023-09-08,PPL,Oil & Gas Exploration,70.12,72.45,69.9,72.01,7089082,f
2023-09-11,PPL,Oil & Gas Exploration,72.47,74.18,72.1,73.68,11683396,f
2023-09-12,PPL,Oil & Gas Exploration,73.11,73.11,71.5,72.33,4021971,f
2023-09-13,PPL,Oil & Gas Exploration,72.4,73.95,72.1,73.12,3202449,f
2023-09-14,PPL,Oil & Gas Exploration,73.24,73.48,72.59,72.91,1473435,f
2023-09-15,PPL,Oil & Gas Exploration,74.1,74.5,72.01,72.27,8044559,f
2023-09-18,PPL,Oil & Gas Exploration,72.98,73.08,72.3,72.71,1432531,f
2023-09-19,PPL,Oil & Gas Exploration,72.99,73.84,72.8,73.14,4000236,f
2023-09-20,PPL,Oil & Gas Exploration,73.4,73.48,71.12,71.62,6149595,f
2023-09-21,PPL,Oil & Gas Exploration,71.5,72.65,71.3,72.4,2382619,f
2023-09-22,PPL,Oil & Gas Exploration,72.4,74.74,72.0,74.08,6762444,f
2023-09-25,PPL,Oil & Gas Exploration,74.08,74.7,73.7,74.17,2907911,f
2023-09-26,PPL,Oil & Gas Exploration,74.46,74.46,72.76,72.97,2896927,f
2023-09-27,PPL,Oil & Gas Exploration,72.81,75.48,72.52,74.47,9115995,f
2023-09-28,PPL,Oil & Gas Exploration,74.84,74.88,73.7,74.07,5897086,f
2023-10-02,PPL,Oil & Gas Exploration,74.49,75.9,74.12,75.47,6591768,f
2023-10-03,PPL,Oil & Gas Exploration,75.99,76.3,74.3,75.16,3056591,f
2023-10-04,PPL,Oil & Gas Exploration,74.95,75.4,74.4,74.51,1990783,f
2023-10-05,PPL,Oil & Gas Exploration,74.55,74.85,73.06,73.82,4785992,f
2023-10-06,PPL,Oil & Gas Exploration,74.0,74.0,72.05,72.82,5713471,f
2023-10-09,PPL,Oil & Gas Exploration,72.1,74.7,71.75,73.72,6484440,f
